frame,view,player_idx,global_id,relative_x,relative_y
2,B,0,1,0.40896727244059244,0.3945493910047743
2,B,1,43,0.241257381439209,0.21926688441523798
2,B,2,44,0.18560214042663575,0.7765889485677083
2,B,3,45,0.9014472961425781,0.32585678100585935
2,B,4,46,0.17462756633758544,0.5173918830023871
2,B,5,47,0.475371265411377,0.5629797476309317
2,B,6,48,0.3914217948913574,0.3473525577121311
2,B,7,49,0.15770976543426513,0.44216478135850695
2,B,8,0,0.19806084632873536,0.37435243394639756
2,B,9,5,0.4943955421447754,0.27552884419759116
2,B,10,50,0.44853925704956055,0.24651992232711226
2,B,11,51,0.5998236338297526,0.474519771999783
2,B,12,13,0.5991827011108398,0.3485937613028067
2,B,13,52,0.49278812408447265,0.20800480312771266
2,B,14,53,0.685559336344401,0.7867419772677952
2,B,15,54,0.8756919860839844,0.4571734110514323
2,B,16,55,0.24925986925760904,0.08945122824774848
2,B,17,56,0.5384675979614257,0.15722001393636068
2,B,18,57,0.7749488512674968,0.23043128119574652
2,B,19,58,0.4692087173461914,0.1599127451578776
2,B,20,59,0.2990413188934326,0.1094541938216598
2,B,21,60,0.47678799629211427,0.16764729817708332
3,A,0,13,0.5056010246276855,0.3845798916286892
3,A,1,61,0.09968154430389405,0.2760862562391493
3,B,0,62,0.4082481384277344,0.3946705288357205
3,B,1,63,0.18428804874420165,0.7743090311686198
3,B,2,64,0.24055156707763672,0.21777236373336226
3,B,3,65,0.9018455505371094,0.3265846252441406
3,B,4,66,0.49521770477294924,0.2755088241012008
3,B,5,13,0.19817819595336914,0.37249090406629776
3,B,6,67,0.15715446472167968,0.44039891560872396
3,B,7,68,0.1702056646347046,0.5167902063440394
3,B,8,69,0.4463017463684082,0.24617142853913485
3,B,9,61,0.598931884765625,0.3491902245415582
3,B,10,70,0.5987253189086914,0.4750338660346137
3,B,11,71,0.47432533899943036,0.5628478156195746
3,B,12,72,0.39052082697550455,0.3478597005208333
3,B,13,73,0.6854700088500977,0.7868862575954861
3,B,14,74,0.537052043279012,0.15681742208975333
3,B,15,75,0.8759696960449219,0.4567029317220052
3,B,16,76,0.49154745737711586,0.20849956936306424
3,B,17,77,0.7752411842346192,0.23044117821587456
3,B,18,78,0.2997046152750651,0.10911600678055375
3,B,19,79,0.24829363822937012,0.08916575113932292
3,B,20,80,0.46864771842956543,0.15976816813151043
3,B,21,81,0.47577082316080727,0.1669759538438585
4,A,0,13,0.5132553736368816,0.37039048936631946
4,A,1,17,0.2574631134668986,0.2955501132541233
4,A,2,7,0.5352890968322754,0.5978942305953414
4,A,3,82,0.2635584513346354,0.3532766695375796
4,B,0,83,0.18241424560546876,0.7707465842918113
4,B,1,84,0.5357417424519857,0.15616722813359013
4,B,2,85,0.49483461380004884,0.2751625061035156
4,B,3,86,0.16800238291422526,0.5160277755172165
4,B,4,87,0.4458323955535889,0.24560089111328126
4,B,5,88,0.1578831672668457,0.4379710727267795
4,B,6,7,0.23985714912414552,0.2165259184660735
4,B,7,89,0.473162841796875,0.5613932009096498
4,B,8,90,0.19762887954711914,0.37164990460431135
4,B,9,91,0.6847506523132324,0.7873102823893229
4,B,10,92,0.9015277862548828,0.3273959548385055
4,B,11,13,0.4073530515034994,0.39496307373046874
4,B,12,93,0.7761615753173828,0.22971965648509837
4,B,13,94,0.8749300003051758,0.4562768441659433
4,B,14,95,0.5961369514465332,0.47495074801974824
4,B,15,17,0.5974350929260254,0.3491432613796658
4,B,16,96,0.38831842740376793,0.34722586737738714
4,B,17,97,0.2999136924743652,0.10857957557395652
4,B,18,98,0.4906055450439453,0.20806842380099827
4,B,19,99,0.4669692039489746,0.15842290101227938
4,B,20,100,0.2476300557454427,0.08796066708034939
4,B,21,101,0.47617435455322266,0.16906378004286024
5,A,0,102,0.8324282964070638,0.7173361884223091
5,A,1,103,0.32795678774515785,0.7587695651584201
5,A,2,1,0.6498354276021322,0.46529984650788486
5,A,3,47,0.47191534042358396,0.576994945384838
5,A,4,89,0.4373192310333252,0.5555217601634838
5,A,5,94,0.875790786743164,0.44513747603804976
5,A,6,104,0.7769037246704101,0.4260449727376302
5,A,7,71,0.44951629638671875,0.6142389085557726
5,A,8,105,0.9107669194539388,0.5936276471173322
5,A,9,30,0.8224650382995605,0.4910775219952619
5,A,10,106,0.8318403244018555,0.5631734212239583
5,B,0,107,0.44504642486572266,0.24567154071949146
5,B,1,108,0.4947383880615234,0.2748273213704427
5,B,2,94,0.1579383134841919,0.4358544526276765
5,B,3,109,0.17985293865203858,0.7693940904405382
5,B,4,110,0.5346916198730469,0.15647671310989944
5,B,5,111,0.16807973384857178,0.5143046061197917
5,B,6,89,0.595015557607015,0.4745033264160156
5,B,7,112,0.4703671932220459,0.561184635868779
5,B,8,113,0.7770731925964356,0.2300382684778284
5,B,9,114,0.6853631973266602,0.7874598185221354
5,B,10,102,0.2994396209716797,0.10816752115885417
5,B,11,115,0.8746317863464356,0.4562901814778646
5,B,12,30,0.1965036153793335,0.3690419514973958
5,B,13,105,0.2379603385925293,0.21602178502965858
5,B,14,116,0.4061884880065918,0.39572037590874565
5,B,15,106,0.38649744987487794,0.3469729953342014
5,B,16,47,0.5966544469197591,0.3493175930447049
5,B,17,117,0.48987932205200196,0.20630213419596355
5,B,18,118,0.46353979110717775,0.15473531087239584
5,B,19,119,0.4762979507446289,0.1680484347873264
5,B,20,120,0.24798853397369386,0.08751818339029947
5,B,21,103,0.9009065628051758,0.3273901621500651
6,A,0,102,0.8339328765869141,0.715192808928313
6,A,1,71,0.45151243209838865,0.6186867890534578
6,A,2,89,0.4363725026448568,0.5630957709418403
6,A,3,103,0.3310905933380127,0.755385900426794
6,A,4,47,0.4773546695709229,0.5769166734483507
6,A,5,1,0.6506847381591797,0.46762010079843025
6,A,6,105,0.9166423797607421,0.5946763215241608
6,A,7,94,0.8739423751831055,0.44571897718641496
6,A,8,106,0.8357345581054687,0.5611030013472945
6,A,9,104,0.780462646484375,0.4275719536675347
6,A,10,30,0.8249961853027343,0.4909043347394025
6,A,11,121,0.7742584228515625,0.3992173088921441
6,B,0,122,0.4957092761993408,0.2755337467900029
6,B,1,123,0.16838192145029704,0.5120655483669705
6,B,2,1,0.44360647201538084,0.24634203027795862
6,B,3,124,0.17585514386494955,0.768965827094184
6,B,4,71,0.1956019163131714,0.36825213962131076
6,B,5,125,0.298414945602417,0.10743195215861003
6,B,6,126,0.1561755657196045,0.43447757297092016
6,B,7,127,0.6864964167277018,0.7875282287597656
6,B,8,128,0.5344723701477051,0.15775542789035374
6,B,9,105,0.5944462140401204,0.4741508483886719
6,B,10,102,0.46863393783569335,0.5617152743869358
6,B,11,129,0.7781294504801433,0.22946752618860317
6,B,12,130,0.38582720756530764,0.34658095748336226
6,B,13,131,0.874908447265625,0.4563422450312862
6,B,14,89,0.23677298227945964,0.2162952705665871
6,B,15,132,0.4899606704711914,0.20464134216308594
6,B,16,30,0.596226183573405,0.3491416224726924
6,B,17,133,0.40355350176493326,0.39545118543836805
6,B,18,134,0.47622098922729494,0.16649248335096573
6,B,19,135,0.46085367202758787,0.156039591188784
6,B,20,136,0.24995460510253906,0.08764334784613716
6,B,21,137,0.9003808975219727,0.3280052891484013
7,A,0,89,0.43635311126708987,0.5668033175998264
7,A,1,0,0.8232592582702637,0.715687984890408
7,A,2,103,0.3344837188720703,0.7526648627387152
7,A,3,94,0.8757501602172851,0.44993769327799477
7,A,4,47,0.48082904815673827,0.5764446964970341
7,A,5,105,0.9214954376220703,0.5956734268753617
7,A,6,71,0.4512338638305664,0.6206753200954861
7,A,7,1,0.655071226755778,0.4703704692699291
7,A,8,102,0.8314033508300781,0.715739412660952
7,A,9,106,0.8388672828674316,0.5622882984302662
7,A,10,104,0.7830815315246582,0.4314763387044271
7,A,11,30,0.818584950764974,0.4949536782723886
7,A,12,138,0.008259299397468566,0.513847577130353
7,A,13,121,0.7827333450317383,0.393872324625651
7,B,0,103,0.1684100866317749,0.5101452297634549
7,B,1,139,0.1546402374903361,0.4338534884982639
7,B,2,71,0.19421408971150717,0.36755455864800346
7,B,3,140,0.298249085744222,0.10676508656254521
7,B,4,141,0.17109373410542805,0.7687388102213542
7,B,5,102,0.5940919240315755,0.4730818430582682
7,B,6,142,0.4966286023457845,0.2754839155409071
7,B,7,94,0.7787108103434245,0.22968118455674913
7,B,8,1,0.44151414235432945,0.24858276932327836
7,B,9,143,0.6881256103515625,0.7884088304307726
7,B,10,144,0.8755237579345703,0.4555924309624566
7,B,11,145,0.23390429814656574,0.21677860683865016
7,B,12,47,0.38550429344177245,0.34494621841995804
7,B,13,146,0.4896407604217529,0.2047440422905816
7,B,14,106,0.5965012550354004,0.3475588904486762
7,B,15,147,0.46694221496582033,0.5632062276204427
7,B,16,148,0.8988212585449219,0.32795592414008246
7,B,17,149,0.45869808197021483,0.15733131832546657
7,B,18,121,0.5324054876963298,0.15842571964970342
7,B,19,150,0.47471036911010744,0.1669400109185113
7,B,20,151,0.40140541394551593,0.3944960700141059
7,B,21,152,0.25045270919799806,0.08765705956353081
8,A,0,105,0.9265201568603516,0.5963248076262297
8,A,1,103,0.3359189987182617,0.7542794121636285
8,A,2,0,0.8215211868286133,0.7211971706814236
8,A,3,89,0.43881680170694987,0.5703868159541378
8,A,4,47,0.4817840576171875,0.5764172871907552
8,A,5,1,0.6613415718078614,0.47331578290020976
8,A,6,106,0.8391769409179688,0.5693868849012587
8,A,7,71,0.451053524017334,0.6211511400010851
8,A,8,144,0.8761282920837402,0.45464326364022717
8,A,9,104,0.785128116607666,0.4362622437653718
8,A,10,30,0.8257625579833985,0.4991273668077257
8,A,11,138,0.010721619675556819,0.516453707659686
8,A,12,121,0.7902522087097168,0.3935540941026476
8,B,0,0,0.5924164772033691,0.4733167012532552
8,B,1,153,0.1682497501373291,0.7676048278808594
8,B,2,154,0.15439131259918212,0.43188018798828126
8,B,3,103,0.16815577348073324,0.5069139268663194
8,B,4,155,0.8763186772664388,0.4558546278211806
8,B,5,106,0.5966327667236329,0.34832543267144095
8,B,6,156,0.689097785949707,0.7878768920898438
8,B,7,47,0.3851745764414469,0.34399165400752313
8,B,8,144,0.779426383972168,0.22984111220748335
8,B,9,157,0.8992000579833984,0.3274608470775463
8,B,10,158,0.29808821678161623,0.1081035402086046
8,B,11,159,0.4973140716552734,0.27598885430230036
8,B,12,160,0.48885364532470704,0.2052435557047526
8,B,13,161,0.23273792266845703,0.2163079720956308
8,B,14,89,0.19207963943481446,0.36804173787434896
8,B,15,162,0.4004688262939453,0.3933988783094618
8,B,16,163,0.4636837959289551,0.5632505063657407
8,B,17,121,0.5300404707590739,0.1586062890511972
8,B,18,1,0.4375645637512207,0.24931718331796152
8,B,19,164,0.47419118881225586,0.16715927124023439
8,B,20,165,0.45676536560058595,0.1570447709825304
9,A,0,0,0.8278486251831054,0.7253529866536458
9,A,1,89,0.4415689468383789,0.5747660884150753
9,A,2,103,0.33454612096150715,0.7558117336697049
9,A,3,75,0.8760761260986328,0.4567452466046369
9,A,4,1,0.6662210146586101,0.47426803023726855
9,A,5,47,0.4828024387359619,0.5756632769549335
9,A,6,106,0.838441276550293,0.5697822005660446
9,A,7,105,0.9320393562316894,0.5992869906955295
9,A,8,71,0.4535874684651693,0.6208805508083768
9,A,9,104,0.7886964797973632,0.4385595674867983
9,A,10,30,0.8241872787475586,0.5027927398681641
9,A,11,138,0.018089649081230164,0.5172532964635779
9,A,12,121,0.8007618904113769,0.39675355134186924
9,B,0,166,0.1678020159403483,0.766181324146412
9,B,1,167,0.5916643142700195,0.47369572674786603
9,B,2,47,0.5960662206013997,0.3486096700032552
9,B,3,168,0.6903492927551269,0.7873955620659723
9,B,4,169,0.8764442443847656,0.45594567192925345
9,B,5,170,0.8992049217224121,0.32751172383626304
9,B,6,75,0.1557192881902059,0.4298744201660156
9,B,7,171,0.43451614379882814,0.24985991583930123
9,B,8,172,0.16750550270080566,0.5067631191677517
9,B,9,173,0.3840177536010742,0.3429028970223886
9,B,10,0,0.2987161636352539,0.10949911188196253
9,B,11,103,0.7795499165852865,0.23096708368372035
9,B,12,174,0.23071069717407228,0.2163532610292788
9,B,13,175,0.5297094504038493,0.15905773727982134
9,B,14,176,0.4972048759460449,0.27585283915201825
9,B,15,177,0.459809684753418,0.5621375472457321
9,B,16,178,0.48887109756469727,0.20768864949544272
9,B,17,105,0.19006840387980142,0.3671074761284722
9,B,18,179,0.45551161766052245,0.15616609078866464
9,B,19,180,0.47406492233276365,0.1674136691623264
9,B,20,1,0.3999999841054281,0.3913632428204572
10,A,0,1,0.6702228864034017,0.4747659471299913
10,A,1,75,0.8784007072448731,0.45787039862738715
10,A,2,0,0.8248851776123047,0.7266463385687933
10,A,3,89,0.44487485885620115,0.5728244357638889
10,A,4,105,0.9357345581054688,0.6010902122214988
10,A,5,104,0.7907012939453125,0.4403538880524812
10,A,6,103,0.336208438873291,0.7569636874728732
10,A,7,71,0.45761785507202146,0.6218755368833189
10,A,8,106,0.8427111307779948,0.5740037706163195
10,A,9,47,0.48943510055541994,0.5781029030128761
10,A,10,30,0.823497454325358,0.503858255456995
10,A,11,138,0.02487216393152873,0.5189967685275607
10,B,0,181,0.16651217142740884,0.7632464938693576
10,B,1,182,0.5910419464111328,0.4744844224717882
10,B,2,47,0.5962596893310547,0.34935908847384983
10,B,3,183,0.691026528676351,0.7867950439453125
10,B,4,184,0.8766806602478028,0.45635693868001304
10,B,5,185,0.4344745635986328,0.24947913134539568
10,B,6,186,0.5297555923461914,0.1580320570203993
10,B,7,106,0.18986373742421467,0.3663526323106554
10,B,8,187,0.8982080459594727,0.3280363436098452
10,B,9,188,0.456644344329834,0.5633988557038484
10,B,10,189,0.2979588985443115,0.10969189184683341
10,B,11,105,0.15682497024536132,0.4284461127387153
10,B,12,190,0.45493278503417967,0.15605682796902126
10,B,13,0,0.22996196746826172,0.21552776054099754
10,B,14,191,0.49694061279296875,0.27593057420518663
10,B,15,103,0.779598617553711,0.23169195387098523
10,B,16,192,0.3829562822977702,0.3427600719310619
10,B,17,75,0.16249542236328124,0.5066075642903646
10,B,18,193,0.48812611897786456,0.2079777611626519
10,B,19,194,0.4724864641825358,0.16735767788357206
10,B,20,1,0.39983334541320803,0.39024437798394096
11,A,0,104,0.7933759689331055,0.44094874064127604
11,A,1,1,0.6738361358642578,0.4753752531828704
11,A,2,0,0.823338508605957,0.7252817789713542
11,A,3,75,0.8789600372314453,0.4561916775173611
11,A,4,105,0.9409019470214843,0.6025995607729311
11,A,5,89,0.44640560150146485,0.5708658006456163
11,A,6,103,0.3387980620066325,0.7536463419596354
11,A,7,30,0.8222967147827148,0.49664924056441695
11,A,8,71,0.4608475685119629,0.6167160881890191
11,A,9,106,0.8437080383300781,0.5728582594129774
11,A,10,47,0.4948102951049805,0.5772838168674045
11,A,11,121,0.8188406944274902,0.39725735982259114
11,A,12,23,0.4900826454162598,0.5756592927155672
11,B,0,195,0.16586270332336425,0.758284166124132
11,B,1,196,0.5292368253072103,0.15654592160825376
11,B,2,197,0.6910511016845703,0.7860107421875
11,B,3,47,0.596759033203125,0.3510715060763889
11,B,4,198,0.4564781188964844,0.5625938132957176
11,B,5,199,0.897883415222168,0.3276058197021484
11,B,6,200,0.8777050018310547,0.4573993259006076
11,B,7,201,0.4343550682067871,0.24896350436740453
11,B,8,0,0.2961328824361165,0.10969155276263201
11,B,9,105,0.23023614883422852,0.21391626287389684
11,B,10,75,0.15754265785217286,0.4243740505642361
11,B,11,202,0.18974404335021972,0.36532635158962673
11,B,12,203,0.5904460271199544,0.4746774602819372
11,B,13,104,0.39878822962443033,0.39003813001844617
11,B,14,103,0.7791184743245443,0.23206431070963543
11,B,15,106,0.3831950664520264,0.34411403514720773
11,B,16,204,0.16267819404602052,0.5061674329969618
11,B,17,205,0.4980593681335449,0.27528601752387155
11,B,18,206,0.47112350463867186,0.1674269782172309
11,B,19,207,0.45118036270141604,0.15581029256184895
11,B,20,208,0.4869256496429443,0.20747756958007812
12,A,0,0,0.8254772186279297,0.722697279188368
12,A,1,103,0.3434819062550863,0.7518630981445312
12,A,2,1,0.6777580261230469,0.47694329155815973
12,A,3,71,0.4634857177734375,0.6144994947645399
12,A,4,89,0.44520082473754885,0.5701076366283275
12,A,5,104,0.7958436965942383,0.4392106797960069
12,A,6,200,0.877779197692871,0.456402912846318
12,A,7,47,0.49998836517333983,0.5753809611002604
12,A,8,105,0.9434113184611003,0.6035159075701678
12,A,9,30,0.8249049504597982,0.5007959153917101
12,A,10,106,0.8430910110473633,0.5736557289406106
12,B,0,105,0.23027915954589845,0.21229560993335866
12,B,1,209,0.16497929890950522,0.755719248453776
12,B,2,210,0.45656819343566896,0.5605176007306134
12,B,3,211,0.4325262069702148,0.24787898593478733
12,B,4,200,0.15814099311828614,0.4222977532280816
12,B,5,212,0.8780210494995118,0.45789964463975696
12,B,6,213,0.528206729888916,0.15640511689362702
12,B,7,214,0.8985466003417969,0.3288484502721716
12,B,8,71,0.5972036997477214,0.35192748175726996
12,B,9,0,0.29558892250061036,0.1091798358493381
12,B,10,215,0.6919957160949707,0.7848422580295139
12,B,11,216,0.16308081150054932,0.5053220960828994
12,B,12,217,0.1891913652420044,0.36155310736762153
12,B,13,103,0.7792967796325684,0.23158337628399883
12,B,14,106,0.38138256072998045,0.3440706464979384
12,B,15,218,0.48525190353393555,0.20636526743570963
12,B,16,219,0.49935007095336914,0.27545202749746817
12,B,17,220,0.588258934020996,0.47456448872884116
12,B,18,221,0.45018301010131834,0.15634816487630207
12,B,19,222,0.47075519561767576,0.16492921334725838
12,B,20,223,0.39795804023742676,0.3918157789442274
13,A,0,0,0.8276115735371907,0.7207053855613426
13,A,1,103,0.346128511428833,0.7449616326226128
13,A,2,104,0.7960477193196615,0.43927688598632814
13,A,3,212,0.8771791458129883,0.45775241145381224
13,A,4,1,0.6792791684468588,0.4793072170681424
13,A,5,30,0.8265615463256836,0.5008617824978299
13,A,6,71,0.46483901341756184,0.6130870960376881
13,A,7,89,0.44806900024414065,0.5697218435781973
13,A,8,47,0.5014215469360351,0.5698426988389756
13,A,9,106,0.8467707316080729,0.5725979275173612
13,A,10,138,0.047752630710601804,0.5197526719835069
13,A,11,105,0.9473709106445313,0.6039295902958622
13,A,12,121,0.835692024230957,0.39861215662073207
13,B,0,224,0.45454998016357423,0.5611768086751302
13,B,1,1,0.4997727394104004,0.27476911191587094
13,B,2,225,0.22985405921936036,0.2118258652863679
13,B,3,226,0.16221256256103517,0.7556338840060763
13,B,4,227,0.43050441741943357,0.2498832278781467
13,B,5,228,0.29613337516784666,0.10876774611296477
13,B,6,229,0.48553314208984377,0.20706812540690103
13,B,7,230,0.15850799878438313,0.42107217576768663
13,B,8,231,0.8776572227478028,0.45876329210069444
13,B,9,103,0.1634721597035726,0.5049141212745949
13,B,10,71,0.18824551105499268,0.36134859720865886
13,B,11,30,0.5970803578694661,0.3530959235297309
13,B,12,232,0.7796757698059082,0.2325158649020725
13,B,13,233,0.44934911727905275,0.15792768266465929
13,B,14,234,0.8989053726196289,0.3306673685709635
13,B,15,235,0.5265769004821778,0.15777419054949726
13,B,16,236,0.6914332707722982,0.7843049791124131
13,B,17,106,0.5874542236328125,0.474998050265842
13,B,18,47,0.3794042269388835,0.3438096081769025
13,B,19,237,0.4706684112548828,0.16591996086968316
13,B,20,238,0.39560295740763346,0.39132982889811196
13,B,21,239,0.25248184204101565,0.08684664832221137
14,A,0,0,0.8280406951904297,0.7182696589717159
14,A,1,104,0.7963947931925456,0.4409170362684462
14,A,2,103,0.3468540032704671,0.7428863525390625
14,A,3,106,0.8497686386108398,0.5689101890281395
14,A,4,71,0.4628269195556641,0.6138288144712095
14,A,5,30,0.8254203796386719,0.4996707492404514
14,A,6,47,0.5039867401123047,0.5681121826171875
14,A,7,1,0.679257583618164,0.4805813824688947
14,A,8,89,0.44905595779418944,0.5710722746672454
14,A,9,105,0.952731704711914,0.6024387783474392
14,A,10,54,0.8756591796875,0.45896581013997395
14,A,11,138,0.05515667796134949,0.5204595212583188
14,B,0,1,0.5008219718933106,0.2749272664388021
14,B,1,240,0.4448530197143555,0.15780351426866318
14,B,2,103,0.16360788345336913,0.50306923477738
14,B,3,241,0.2969993591308594,0.1101970460679796
14,B,4,242,0.15885298252105712,0.7546383327907986
14,B,5,54,0.7811299006144206,0.23238599565294055
14,B,6,243,0.8768793106079101,0.4586481730143229
14,B,7,244,0.4531144142150879,0.5606821695963542
14,B,8,245,0.42832746505737307,0.2513372350622107
14,B,9,246,0.22904441356658936,0.21185756965919778
14,B,10,247,0.4863874435424805,0.20611726266366465
14,B,11,248,0.158626659711202,0.41956732008192277
14,B,12,0,0.5878477096557617,0.4744347466362847
14,B,13,249,0.4711892127990723,0.16626705593532987
14,B,14,250,0.6915569941202799,0.784243830928096
14,B,15,71,0.18800697326660157,0.36199586656358507
14,B,16,251,0.8986721038818359,0.33062354193793403
14,B,17,106,0.5961058934529623,0.35260628594292537
14,B,18,47,0.3793492317199707,0.3436261353669343
14,B,19,252,0.39632463455200195,0.39238366021050347
14,B,20,253,0.5250405311584473,0.1589532287032516
14,B,21,254,0.25365096728006997,0.08512367672390408
15,A,0,0,0.8267948468526204,0.7189194290726273
15,A,1,106,0.8517316818237305,0.5675560280128762
15,A,2,1,0.6795118967692058,0.48022086532027636
15,A,3,103,0.34590888023376465,0.7434602525499132
15,A,4,54,0.8760326385498047,0.45878083970811634
15,A,5,89,0.4512483596801758,0.5711784362792969
15,A,6,104,0.7985790252685547,0.4431180318196615
15,A,7,30,0.8280933380126954,0.4996968022099248
15,A,8,47,0.5091128349304199,0.5672804938422309
15,A,9,71,0.46298766136169434,0.6159357989275897
15,A,10,105,0.956515884399414,0.6015388488769531
15,B,0,104,0.5025915145874024,0.27597885131835936
15,B,1,255,0.16362174352010092,0.5004117329915364
15,B,2,256,0.4447042465209961,0.15726903986047816
15,B,3,257,0.1598863204320272,0.4192322201199002
15,B,4,258,0.29823970794677734,0.10973268791481301
15,B,5,259,0.8779298782348632,0.45845599704318574
15,B,6,260,0.47167606353759767,0.16674329969618057
15,B,7,106,0.588245964050293,0.4737104486536097
15,B,8,1,0.4864648818969727,0.20640778011745878
15,B,9,261,0.782457955678304,0.23281342541729963
15,B,10,89,0.22935266494750978,0.21191476892541955
15,B,11,262,0.15721163749694825,0.7523064507378472
15,B,12,0,0.4520146369934082,0.5618650648328993
15,B,13,263,0.6925384521484375,0.7847357008192274
15,B,14,71,0.18597846031188964,0.36181488037109377
15,B,15,264,0.5231785774230957,0.15891377484356917
15,B,16,265,0.37968161900838215,0.3434109157986111
15,B,17,30,0.5957988739013672,0.35172670152452257
15,B,18,266,0.8978265762329102,0.3308291258635344
15,B,19,267,0.39540748596191405,0.3909571753607856
15,B,20,268,0.4254767417907715,0.2519431644015842
15,B,21,269,0.26199936866760254,0.03231126070022583
16,A,0,0,0.8238925615946452,0.719439442952474
16,A,1,106,0.8529381434122721,0.5667955186631944
16,A,2,103,0.34720864295959475,0.7416580200195313
16,A,3,1,0.6808329264322917,0.48029379668059174
16,A,4,259,0.8781364440917969,0.45857502972638164
16,A,5,89,0.4521961212158203,0.5712792290581598
16,A,6,104,0.8021095275878907,0.4452923668755425
16,A,7,47,0.5134329795837402,0.567289959942853
16,A,8,105,0.9594936370849609,0.5997056749131945
16,A,9,71,0.46381473541259766,0.6181117870189525
16,A,10,30,0.8276294708251953,0.5023794103551794
16,B,0,270,0.15735297203063964,0.7494028727213542
16,B,1,271,0.5046587944030761,0.2760597652859158
16,B,2,272,0.8786567687988281,0.45777689615885414
16,B,3,273,0.16349551677703858,0.49788777386700667
16,B,4,274,0.1611185073852539,0.417537350124783
16,B,5,0,0.4446549892425537,0.1556769476996528
16,B,6,103,0.7834165573120118,0.23291173864293982
16,B,7,275,0.48636317253112793,0.2067104975382487
16,B,8,104,0.39521848360697426,0.3868700663248698
16,B,9,47,0.5881498336791993,0.4731777473732277
16,B,10,276,0.6934103965759277,0.7845765007866754
16,B,11,105,0.22909822463989257,0.21265941196017796
16,B,12,71,0.5974010467529297,0.3514245351155599
16,B,13,277,0.29888763427734377,0.11071484883626302
16,B,14,30,0.3793979008992513,0.34163007382993343
16,B,15,278,0.18359048366546632,0.36179767184787326
16,B,16,279,0.4484351634979248,0.5615215725368924
16,B,17,280,0.47195119857788087,0.16727820502387153
16,B,18,281,0.4249406814575195,0.2522911071777344
16,B,19,282,0.5240347862243653,0.15836029759159795
16,B,20,283,0.897647476196289,0.3306741502549913
17,A,0,0,0.8214720726013184,0.7206983778211805
17,A,1,200,0.8782451629638672,0.4561425668221933
17,A,2,103,0.3501001199086507,0.7388856675889757
17,A,3,106,0.8501110076904297,0.5671075326425058
17,A,4,244,0.45452370643615725,0.5572479248046875
17,A,5,104,0.8021843910217286,0.4459637112087674
17,A,6,71,0.4664114475250244,0.6178975140606916
17,A,7,105,0.9634065628051758,0.598593987358941
17,A,8,47,0.5191466331481933,0.5649220784505208
17,A,9,30,0.8254955927530925,0.5010836000795718
