frame,view,player_id,bbox,confidence,position,match_similarity,aligned_position
18,broadcast,390,"[851.9364624023438, 563.6215209960938, 903.83349609375, 641.0781860351562]",0.9117745757102966,"[0.45677083333333335, 0.5574074074074075]",0.5876980188682546,
18,tacticam,390,"[1706.261474609375, 325.0915832519531, 1743.890380859375, 389.96099853515625]",0.9117301106452942,"[0.8981770833333333, 0.33055555555555555]",0.5876980188682546,"[0.26932073492030095, 0.6673134543105357]"
18,broadcast,391,"[1290.2647705078125, 471.9806213378906, 1361.0654296875, 563.78271484375]",0.9044828414916992,"[0.6903645833333333, 0.4787037037037037]",0.775241714748409,
18,tacticam,391,"[739.1360473632812, 387.4416809082031, 781.6322631835938, 447.2992248535156]",0.9280857443809509,"[0.3958333333333333, 0.3861111111111111]",0.775241714748409,"[0.7545140889489093, 0.5258105493099013]"
18,broadcast,392,"[1647.3175048828125, 452.7503356933594, 1716.9620361328125, 530.6393432617188]",0.9001122713088989,"[0.87578125, 0.4546296296296296]",0.6738404930296589,
18,tacticam,392,"[289.3563232421875, 504.6876525878906, 330.2473449707031, 567.8156127929688]",0.9154239296913147,"[0.16119791666666666, 0.49583333333333335]",0.6738404930296589,"[0.9666665847628348, 0.37720347234636875]"
18,broadcast,393,"[1512.52734375, 437.8267822265625, 1569.213134765625, 523.630615234375]",0.9001082181930542,"[0.80234375, 0.4444444444444444]",0.6840344627696884,
18,tacticam,393,"[839.3540649414062, 572.7642211914062, 875.1429443359375, 639.396484375]",0.9111440181732178,"[0.44635416666666666, 0.5606481481481481]",0.6840344627696884,"[0.6746006177651457, 0.36262547333257955]"
18,broadcast,394,"[975.4075927734375, 559.0609130859375, 1028.6953125, 654.0567626953125]",0.9000076651573181,"[0.5216145833333333, 0.5615740740740741]",0.6963152915642642,
18,tacticam,394,"[1133.3363037109375, 351.4860534667969, 1166.3831787109375, 410.8162536621094]",0.9209854602813721,"[0.5986979166666667, 0.3523148148148148]",0.6963152915642642,"[0.5605381230622275, 0.5941446804061765]"
18,broadcast,395,"[872.8705444335938, 610.168212890625, 927.0818481445312, 718.3582153320312]",0.898621678352356,"[0.46848958333333335, 0.6148148148148148]",0.623751663379829,
18,tacticam,395,"[1111.2117919921875, 481.64263916015625, 1144.845703125, 544.0614624023438]",0.9100615382194519,"[0.5872395833333334, 0.47453703703703703]",0.623751663379829,"[0.5507096172578609, 0.47178061100110324]"
18,broadcast,396,"[1567.84130859375, 491.27325439453125, 1607.8212890625, 588.6009521484375]",0.8820083141326904,"[0.8265625, 0.49953703703703706]",0.6591376631465256,
18,tacticam,396,"[707.4526977539062, 341.6722412109375, 746.674072265625, 397.1334228515625]",0.9005487561225891,"[0.37838541666666664, 0.3416666666666667]",0.6591376631465256,"[0.7793776935233687, 0.5665725365718979]"
18,broadcast,397,"[1610.162841796875, 562.8790283203125, 1657.16015625, 667.089111328125]",0.8765051364898682,"[0.85078125, 0.5689814814814815]",0.6247351124488911,
18,tacticam,397,"[416.67352294921875, 201.5258331298828, 457.93560791015625, 258.5390930175781]",0.898622453212738,"[0.22734375, 0.2125]",0.6247351124488911,"[0.9504626605738979, 0.6677038714614442]"
18,broadcast,398,"[1831.776611328125, 594.1240234375, 1885.666015625, 699.716552734375]",0.8514291048049927,"[0.9677083333333333, 0.5986111111111111]",0.6662556044730522,
18,tacticam,398,"[334.98468017578125, 364.8328857421875, 379.0002136230469, 416.66033935546875]",0.917662501335144,"[0.18567708333333333, 0.3611111111111111]",0.6662556044730522,"[0.965829472490926, 0.5141290214752019]"
18,tacticam,399,"[275.6124572753906, 765.7459716796875, 327.4832458496094, 836.7916259765625]",0.9385083317756653,"[0.15677083333333333, 0.7412037037037037]",0.0,"[0.9286380267155544, 0.1347575062108654]"
18,tacticam,400,"[1309.738037109375, 808.5121459960938, 1357.559326171875, 885.7317504882812]",0.9357806444168091,"[0.6942708333333333, 0.7837962962962963]",0.0,"[0.3918613744154544, 0.18566138120340497]"
18,tacticam,401,"[298.58929443359375, 415.99603271484375, 337.07623291015625, 476.638916015625]",0.9288868308067322,"[0.16536458333333334, 0.4125]",0.0,"[0.9769588560034048, 0.4600036819370823]"
18,tacticam,402,"[1670.7744140625, 463.0450744628906, 1710.062255859375, 526.9215087890625]",0.9251384735107422,"[0.8802083333333334, 0.45787037037037037]",0.0,"[0.2650249866400807, 0.5388086505302642]"
18,tacticam,403,"[829.1195068359375, 148.5399627685547, 864.4991455078125, 190.04539489746094]",0.9202430248260498,"[0.44088541666666664, 0.15648148148148147]",0.0,"[0.7498091550039442, 0.7597706326854379]"
18,tacticam,404,"[564.52294921875, 99.02881622314453, 591.5819091796875, 157.77000427246094]",0.9087181687355042,"[0.30078125, 0.11851851851851852]",0.0,"[0.8943651295078481, 0.7729590484172482]"
18,tacticam,405,"[962.8450927734375, 271.054443359375, 989.3499755859375, 327.73846435546875]",0.9072368144989014,"[0.5080729166666667, 0.27685185185185185]",0.0,"[0.6628371939571699, 0.6528170716833445]"
18,tacticam,406,"[920.98388671875, 201.91561889648438, 948.4844970703125, 250.6772918701172]",0.9056758880615234,"[0.4864583333333333, 0.20879629629629629]",0.0,"[0.6958837673982604, 0.7161153563240165]"
18,tacticam,407,"[985.179931640625, 149.2500762939453, 1023.6073608398438, 193.32174682617188]",0.9049866199493408,"[0.5229166666666667, 0.15833333333333333]",0.0,"[0.6686913485577648, 0.7721179728526116]"
18,tacticam,408,"[890.7192993164062, 158.44400024414062, 916.9473266601562, 205.78610229492188]",0.8750540614128113,"[0.4703125, 0.16805555555555557]",0.0,"[0.7188250306449753, 0.7534542680753913]"
19,broadcast,409,"[1541.4052734375, 709.0858154296875, 1623.779296875, 840.6683349609375]",0.9379031658172607,"[0.8239583333333333, 0.7171296296296297]",0.5829882427936021,
19,tacticam,409,"[829.6080932617188, 150.180908203125, 859.03955078125, 192.01918029785156]",0.9176482558250427,"[0.4395833333333333, 0.15833333333333333]",0.5829882427936021,"[0.7700539345175843, 0.7366872736052008]"
19,broadcast,410,"[653.3800048828125, 728.185546875, 715.5215454101562, 850.06494140625]",0.9253471493721008,"[0.35625, 0.7305555555555555]",0.6826582143070267,
19,tacticam,410,"[1702.9482421875, 326.0550842285156, 1745.691650390625, 390.1185607910156]",0.9163180589675903,"[0.89765625, 0.3314814814814815]",0.6826582143070267,"[0.28053594612850863, 0.7231514975228024]"
19,broadcast,411,"[1295.961181640625, 470.5536804199219, 1371.75341796875, 562.669921875]",0.9167843461036682,"[0.6942708333333333, 0.4777777777777778]",0.8062687589926487,
19,tacticam,411,"[739.6159057617188, 390.9737548828125, 781.6768798828125, 446.5653076171875]",0.9281662702560425,"[0.3958333333333333, 0.387037037037037]",0.8062687589926487,"[0.7364697287386953, 0.5062712418062119]"
19,broadcast,412,"[857.6185913085938, 561.9790649414062, 907.6580200195312, 645.8706665039062]",0.9093117117881775,"[0.459375, 0.5583333333333333]",0.5539911664562639,
19,tacticam,412,"[1492.751220703125, 231.6822967529297, 1521.996826171875, 281.6017761230469]",0.8929365873336792,"[0.7846354166666667, 0.23703703703703705]",0.5539911664562639,"[0.4182591240275381, 0.7753605783725275]"
19,broadcast,413,"[872.8212890625, 610.2532348632812, 938.28662109375, 711.5546875]",0.9044935703277588,"[0.4713541666666667, 0.611574074074074]",0.6967267655503442,
19,tacticam,413,"[1131.9210205078125, 352.90997314453125, 1168.7471923828125, 412.05560302734375]",0.9180022478103638,"[0.5986979166666667, 0.3537037037037037]",0.6967267655503442,"[0.5557184732873761, 0.6042208918050251]"
19,broadcast,414,"[981.9517822265625, 558.4466552734375, 1030.7508544921875, 649.0032958984375]",0.9024990797042847,"[0.5236979166666667, 0.5587962962962963]",0.6376526162557734,
19,tacticam,414,"[1114.2073974609375, 482.72406005859375, 1141.185791015625, 543.505615234375]",0.8928400278091431,"[0.5872395833333334, 0.47453703703703703]",0.6376526162557734,"[0.526961238475609, 0.48630138835795694]"
19,broadcast,415,"[1513.4088134765625, 437.4727783203125, 1575.1124267578125, 524.4260864257812]",0.9022355675697327,"[0.8041666666666667, 0.4449074074074074]",0.6524309574140383,
19,tacticam,415,"[835.7620239257812, 570.7811279296875, 877.1372680664062, 637.2906494140625]",0.9264150857925415,"[0.44583333333333336, 0.5587962962962963]",0.6524309574140383,"[0.6329627260411533, 0.3603687280038085]"
19,broadcast,416,"[1651.8681640625, 451.6260681152344, 1708.9556884765625, 534.431640625]",0.8991410136222839,"[0.8747395833333333, 0.45601851851851855]",0.7251067823677859,
19,tacticam,416,"[334.5838317871094, 365.0473937988281, 382.33465576171875, 417.8299255371094]",0.9234136343002319,"[0.18645833333333334, 0.36203703703703705]",0.7251067823677859,"[0.9424813503656386, 0.4613034491136951]"
19,broadcast,417,"[1562.38623046875, 487.866943359375, 1613.4752197265625, 579.9292602539062]",0.8986570835113525,"[0.8268229166666666, 0.4935185185185185]",0.7070469915742541,
19,tacticam,417,"[711.2086181640625, 343.6459045410156, 749.79443359375, 398.832275390625]",0.9094096422195435,"[0.3802083333333333, 0.34305555555555556]",0.7070469915742541,"[0.7656402815952178, 0.5427073527999873]"
19,broadcast,418,"[1616.9600830078125, 564.6253051757812, 1650.251953125, 668.69970703125]",0.8429867029190063,"[0.8505208333333333, 0.5703703703703704]",0.5969990346126683,
19,tacticam,418,"[789.9472045898438, 247.53822326660156, 832.360107421875, 297.98486328125]",0.914594829082489,"[0.42213541666666665, 0.2518518518518518]",0.5969990346126683,"[0.755903737870292, 0.6426132865697383]"
19,broadcast,419,"[1845.2791748046875, 594.771484375, 1888.443359375, 701.0497436523438]",0.8096364736557007,"[0.9721354166666667, 0.5995370370370371]",0.7512366187989379,
19,tacticam,419,"[418.1400146484375, 200.58966064453125, 452.2255554199219, 258.0810241699219]",0.9048598408699036,"[0.2265625, 0.21203703703703702]",0.7512366187989379,"[0.9537279829283617, 0.616164217031289]"
19,tacticam,420,"[301.6121826171875, 414.50335693359375, 340.69256591796875, 472.54339599609375]",0.930877685546875,"[0.16692708333333334, 0.4101851851851852]",0.0,"[0.9451622313654225, 0.4094138858690163]"
19,tacticam,421,"[276.19976806640625, 764.047119140625, 323.25567626953125, 832.0050659179688]",0.9304081201553345,"[0.15598958333333332, 0.7388888888888889]",0.0,"[0.8478174712492534, 0.0952646356507359]"
19,tacticam,422,"[1313.34716796875, 808.6268920898438, 1360.928955078125, 884.3391723632812]",0.9224854111671448,"[0.69609375, 0.7833333333333333]",0.0,"[0.32295614252975424, 0.23020315908815703]"
19,tacticam,423,"[1668.4713134765625, 463.3828430175781, 1711.4322509765625, 527.1798095703125]",0.9208164811134338,"[0.8799479166666667, 0.4583333333333333]",0.0,"[0.25571226214009424, 0.5974981565368502]"
19,tacticam,424,"[291.27642822265625, 503.28533935546875, 327.9772644042969, 567.1448364257812]",0.9124274253845215,"[0.1609375, 0.49537037037037035]",0.0,"[0.9229158403616764, 0.3269670001130966]"
19,tacticam,425,"[984.6407470703125, 150.73211669921875, 1023.0460205078125, 195.4803924560547]",0.9043771624565125,"[0.52265625, 0.1597222222222222]",0.0,"[0.6911098884211234, 0.7625885492836786]"
19,tacticam,426,"[968.1331787109375, 270.73968505859375, 989.158447265625, 328.2056884765625]",0.9009249806404114,"[0.5096354166666667, 0.27685185185185185]",0.0,"[0.665042218591501, 0.6476565309966822]"
19,tacticam,427,"[567.9119262695312, 101.54642486572266, 592.1759033203125, 156.35491943359375]",0.9007455110549927,"[0.30182291666666666, 0.11898148148148148]",0.0,"[0.9131040349261151, 0.7287393545408836]"
19,tacticam,428,"[920.8359375, 203.4751739501953, 945.2162475585938, 249.7492218017578]",0.8946793079376221,"[0.4856770833333333, 0.20925925925925926]",0.0,"[0.7098209530389483, 0.7036710402847615]"
19,tacticam,429,"[890.4085693359375, 158.67404174804688, 917.2736206054688, 205.20672607421875]",0.870642900466919,"[0.4705729166666667, 0.16805555555555557]",0.0,"[0.7375894502269613, 0.7376532652489447]"
19,tacticam,430,"[481.3916015625, 73.478759765625, 508.76898193359375, 120.78968811035156]",0.4232195317745209,"[0.25755208333333335, 0.08935185185185185]",0.0,"[0.9646383165065091, 0.7422315544359884]"
20,broadcast,431,"[1543.373291015625, 707.4566040039062, 1634.51220703125, 834.8564453125]",0.9300705790519714,"[0.82734375, 0.7134259259259259]",0.653582388587867,
20,tacticam,431,"[421.4319763183594, 199.6304168701172, 456.8608703613281, 258.60107421875]",0.9195833802223206,"[0.22838541666666667, 0.21157407407407408]",0.653582388587867,"[0.8888990636011167, 0.6945549614525645]"
20,broadcast,432,"[866.3571166992188, 609.8032836914062, 944.3970336914062, 712.1266479492188]",0.9204027652740479,"[0.4713541666666667, 0.611574074074074]",0.7210775691593192,
20,tacticam,432,"[1132.8912353515625, 355.38861083984375, 1168.193603515625, 413.267333984375]",0.914132297039032,"[0.5989583333333334, 0.35555555555555557]",0.7210775691593192,"[0.5119755992542482, 0.5681284784626566]"
20,broadcast,433,"[655.5538330078125, 722.8176879882812, 720.9373168945312, 843.466796875]",0.9202543497085571,"[0.3580729166666667, 0.7245370370370371]",0.6987764260029721,
20,tacticam,433,"[1493.927490234375, 233.3704833984375, 1520.123291015625, 283.2277526855469]",0.8887510895729065,"[0.7846354166666667, 0.2388888888888889]",0.6987764260029721,"[0.33198004965932654, 0.6933829894085974]"
20,broadcast,434,"[1299.73583984375, 471.48486328125, 1380.2451171875, 561.5308227539062]",0.9193279147148132,"[0.69765625, 0.4777777777777778]",0.7870797947070154,
20,tacticam,434,"[743.2373657226562, 391.7195739746094, 781.4935913085938, 447.9658203125]",0.9159978032112122,"[0.396875, 0.38796296296296295]",0.7870797947070154,"[0.7123147972860827, 0.5262701531504536]"
20,broadcast,435,"[1514.7073974609375, 438.8572082519531, 1573.53955078125, 525.7144775390625]",0.9090508222579956,"[0.80390625, 0.44583333333333336]",0.6614548345211824,
20,tacticam,435,"[827.6015625, 569.6861572265625, 880.41796875, 632.9815063476562]",0.916240930557251,"[0.44453125, 0.5560185185185185]",0.6614548345211824,"[0.6568218489110796, 0.3606370628641278]"
20,broadcast,436,"[986.8412475585938, 557.609619140625, 1039.8692626953125, 653.1986694335938]",0.908004105091095,"[0.52734375, 0.5601851851851852]",0.6232646968083931,
20,tacticam,436,"[972.0983276367188, 271.342041015625, 989.4999389648438, 328.1483154296875]",0.8925448656082153,"[0.5106770833333333, 0.2773148148148148]",0.6232646968083931,"[0.6038324716313209, 0.6421386643178786]"
20,broadcast,437,"[1557.979248046875, 488.79046630859375, 1620.54931640625, 577.1121215820312]",0.9053726196289062,"[0.82734375, 0.4930555555555556]",0.6526303191949917,
20,tacticam,437,"[291.3822326660156, 500.1673278808594, 328.3783264160156, 565.9472045898438]",0.9088929295539856,"[0.16119791666666666, 0.4930555555555556]",0.6526303191949917,"[0.9427985584806288, 0.41022974444747173]"
20,broadcast,438,"[857.8485717773438, 559.9625854492188, 913.1619873046875, 648.1198120117188]",0.901353120803833,"[0.4609375, 0.5587962962962963]",0.5901020431376184,
20,tacticam,438,"[1113.993896484375, 483.08038330078125, 1136.064697265625, 542.8057250976562]",0.8766169548034668,"[0.5856770833333333, 0.47453703703703703]",0.5901020431376184,"[0.5196567126783588, 0.44865469458662555]"
20,broadcast,439,"[1663.60107421875, 452.51275634765625, 1693.05615234375, 535.2910766601562]",0.862983763217926,"[0.8739583333333333, 0.45694444444444443]",0.7098797889182165,
20,tacticam,439,"[305.2054443359375, 413.131103515625, 342.8388366699219, 468.68548583984375]",0.9304820895195007,"[0.16848958333333333, 0.4078703703703704]",0.7098797889182165,"[0.9395138838038498, 0.4956633156597288]"
20,broadcast,440,"[1850.3287353515625, 595.1686401367188, 1889.9857177734375, 702.549560546875]",0.8446149826049805,"[0.9736979166666667, 0.600462962962963]",0.6894273007668127,
20,tacticam,440,"[333.0591735839844, 364.56610107421875, 387.2721252441406, 418.5128173828125]",0.9317911267280579,"[0.1875, 0.36203703703703705]",0.6894273007668127,"[0.9226760364852827, 0.5423385476780204]"
20,broadcast,441,"[1617.3040771484375, 562.4357299804688, 1661.079833984375, 660.3323364257812]",0.8075897693634033,"[0.8536458333333333, 0.5657407407407408]",0.642577928391828,
20,tacticam,441,"[710.8037719726562, 344.9525146484375, 747.7339477539062, 398.2595520019531]",0.9089046120643616,"[0.37942708333333336, 0.3435185185185185]",0.642577928391828,"[0.7318298880993717, 0.569846519090391]"
20,broadcast,442,"[178.25430297851562, 509.56689453125, 215.03709411621094, 613.3712158203125]",0.33762863278388977,"[0.10234375, 0.5194444444444445]",0.5940386199374996,
20,tacticam,442,"[1700.4627685546875, 327.3170166015625, 1747.5428466796875, 389.9914855957031]",0.922024667263031,"[0.89765625, 0.3314814814814815]",0.5940386199374996,"[0.21473713239741238, 0.6061981551637879]"
20,tacticam,443,"[1318.6959228515625, 808.4976196289062, 1366.2454833984375, 883.7246704101562]",0.9230756759643555,"[0.6989583333333333, 0.7828703703703703]",0.0,"[0.39202588267989585, 0.14597919627215944]"
20,tacticam,444,"[1671.17431640625, 464.8094787597656, 1711.48974609375, 527.9072265625]",0.9158747792243958,"[0.8807291666666667, 0.4587962962962963]",0.0,"[0.2256688577415364, 0.4782290745134026]"
20,tacticam,445,"[786.2045288085938, 247.79896545410156, 826.1720581054688, 299.7032165527344]",0.9147238731384277,"[0.4197916666666667, 0.25277777777777777]",0.0,"[0.6957695605382632, 0.6623821035648919]"
20,tacticam,446,"[272.1590270996094, 760.9417114257812, 315.37567138671875, 831.2525634765625]",0.9116793870925903,"[0.15286458333333333, 0.736574074074074]",0.0,"[0.9396909148189769, 0.16658850028554695]"
20,tacticam,447,"[986.411376953125, 152.3668212890625, 1018.2288818359375, 198.28811645507812]",0.9071891903877258,"[0.521875, 0.16203703703703703]",0.0,"[0.5980585271678859, 0.7578150272983487]"
20,tacticam,448,"[569.7548217773438, 103.40625, 593.5742797851562, 154.1063690185547]",0.9054452776908875,"[0.3026041666666667, 0.11898148148148148]",0.0,"[0.819108826952211, 0.7905296139555565]"
20,tacticam,449,"[827.824951171875, 150.48985290527344, 850.236328125, 193.42698669433594]",0.8897648453712463,"[0.43671875, 0.1587962962962963]",0.0,"[0.6832730274930998, 0.7570546004870646]"
20,tacticam,450,"[890.0022583007812, 158.56040954589844, 920.5746459960938, 205.48887634277344]",0.8874355554580688,"[0.4713541666666667, 0.16805555555555557]",0.0,"[0.6482411271571594, 0.7494314824533113]"
20,tacticam,451,"[920.433349609375, 205.2956085205078, 945.1143188476562, 250.5641326904297]",0.8646143674850464,"[0.4856770833333333, 0.21064814814814814]",0.0,"[0.6319345248295594, 0.7075582259985244]"
21,broadcast,452,"[866.055419921875, 614.9288330078125, 945.9902954101562, 710.9782104492188]",0.9327740669250488,"[0.47161458333333334, 0.6129629629629629]",0.7528170766674781,
21,tacticam,452,"[334.30712890625, 365.911376953125, 387.04736328125, 418.72613525390625]",0.9176692366600037,"[0.18776041666666668, 0.3625]",0.7528170766674781,"[0.4542225838593866, 0.6695470919977599]"
21,broadcast,453,"[1543.7021484375, 705.8468627929688, 1640.2540283203125, 827.196533203125]",0.9259961247444153,"[0.82890625, 0.7092592592592593]",0.5864935475652681,
21,tacticam,453,"[823.072998046875, 568.1625366210938, 880.2886962890625, 631.7348022460938]",0.9191722869873047,"[0.4434895833333333, 0.5550925925925926]",0.5864935475652681,"[0.7592392966926962, 0.7667793824054554]"
21,broadcast,454,"[1304.502685546875, 473.7615966796875, 1382.1112060546875, 565.8436889648438]",0.9249107837677002,"[0.6994791666666667, 0.48055555555555557]",0.7760586768078918,
21,tacticam,454,"[784.738037109375, 249.5363311767578, 816.0543823242188, 301.22735595703125]",0.9075246453285217,"[0.4166666666666667, 0.25462962962962965]",0.7760586768078918,"[0.6346033089192956, 0.49207348235462195]"
21,broadcast,455,"[653.4937133789062, 721.755126953125, 721.1202392578125, 844.2896728515625]",0.9184802770614624,"[0.3578125, 0.7245370370370371]",0.6401367035555995,
21,tacticam,455,"[307.80047607421875, 411.66485595703125, 346.05108642578125, 467.68798828125]",0.936214029788971,"[0.17005208333333333, 0.4064814814814815]",0.6401367035555995,"[0.45204822353116303, 0.7169098193254105]"
21,broadcast,456,"[1533.295166015625, 441.9568176269531, 1576.70361328125, 524.7224731445312]",0.9072553515434265,"[0.8096354166666667, 0.44675925925925924]",0.6750512375804335,
21,tacticam,456,"[919.201171875, 204.71475219726562, 947.896728515625, 250.88067626953125]",0.8837997317314148,"[0.4859375, 0.2101851851851852]",0.6750512375804335,"[0.6852885525099459, 0.4272293378631862]"
21,broadcast,457,"[857.8472900390625, 559.5187377929688, 917.1249389648438, 653.5181274414062]",0.8938130736351013,"[0.46197916666666666, 0.5611111111111111]",0.7690099288725754,
21,tacticam,457,"[422.17584228515625, 199.4890594482422, 460.80999755859375, 257.56781005859375]",0.9238219261169434,"[0.2296875, 0.2111111111111111]",0.7690099288725754,"[0.4437496898818929, 0.5128091116369399]"
21,broadcast,458,"[1549.3114013671875, 490.22039794921875, 1617.3072509765625, 581.6775512695312]",0.8930174708366394,"[0.8244791666666667, 0.49583333333333335]",0.7526224159134829,
21,tacticam,458,"[1138.1510009765625, 356.86651611328125, 1167.80078125, 413.53253173828125]",0.8878124952316284,"[0.6002604166666666, 0.3560185185185185]",0.7526224159134829,"[0.8413914288350605, 0.5270741293613446]"
21,broadcast,459,"[1618.3707275390625, 559.5309448242188, 1671.95947265625, 670.0455322265625]",0.8904111385345459,"[0.8565104166666667, 0.5689814814814815]",0.6646143910782567,
21,tacticam,459,"[1108.89013671875, 482.0335693359375, 1135.940673828125, 544.2733154296875]",0.9048754572868347,"[0.5841145833333333, 0.475]",0.6646143910782567,"[0.8654837030937758, 0.64470424111254]"
21,broadcast,460,"[986.5277709960938, 556.8651733398438, 1038.8438720703125, 650.99365234375]",0.8862653374671936,"[0.5270833333333333, 0.5583333333333333]",0.6541937155228049,
21,tacticam,460,"[708.4341430664062, 345.25286865234375, 742.9813842773438, 398.852783203125]",0.9056395888328552,"[0.3776041666666667, 0.3439814814814815]",0.6541937155228049,"[0.6272728155841663, 0.5893149148979]"
21,broadcast,461,"[1662.85888671875, 453.6817932128906, 1695.387939453125, 534.3955688476562]",0.8720632195472717,"[0.87421875, 0.45694444444444443]",0.6765039202286354,
21,tacticam,461,"[1493.4373779296875, 234.63624572753906, 1518.2913818359375, 283.33319091796875]",0.8875881433486938,"[0.7841145833333333, 0.23935185185185184]",0.6765039202286354,"[0.9763449679115376, 0.3561911050361082]"
21,broadcast,462,"[1857.21875, 592.6437377929688, 1899.254638671875, 700.4196166992188]",0.8577525615692139,"[0.978125, 0.5981481481481481]",0.5102161602766973,
21,tacticam,462,"[1701.820068359375, 328.5269470214844, 1745.90380859375, 391.4196472167969]",0.9191127419471741,"[0.8973958333333333, 0.33287037037037037]",0.5102161602766973,"[1.1141715702422426, 0.4070062858134574]"
21,tacticam,463,"[268.87335205078125, 757.836181640625, 308.6369934082031, 830.158447265625]",0.918432891368866,"[0.15, 0.7347222222222223]",0.0,"[0.5416264951634362, 1.0333269541007128]"
21,tacticam,464,"[1323.6236572265625, 808.3343505859375, 1368.412109375, 883.5271606445312]",0.9123650193214417,"[0.70078125, 0.7828703703703703]",0.0,"[1.0773614746726672, 0.8967024275620921]"
21,tacticam,465,"[293.6179504394531, 496.77740478515625, 334.841552734375, 564.3722534179688]",0.911267101764679,"[0.16328125, 0.49074074074074076]",0.0,"[0.4735107192188308, 0.7986706182072933]"
21,tacticam,466,"[571.6622924804688, 105.58941650390625, 600.0775146484375, 152.67147827148438]",0.9091149568557739,"[0.30494791666666665, 0.11898148148148148]",0.0,"[0.4843250171244804, 0.4009804847487859]"
21,tacticam,467,"[889.7776489257812, 157.89601135253906, 923.5199584960938, 205.8325653076172]",0.9089930653572083,"[0.471875, 0.1675925925925926]",0.0,"[0.657937183732369, 0.3916795773013827]"
21,tacticam,468,"[974.4255981445312, 271.6559143066406, 992.0846557617188, 329.4591979980469]",0.9067014455795288,"[0.5119791666666667, 0.2777777777777778]",0.0,"[0.7322096706201432, 0.48241389776407595]"
21,tacticam,469,"[1674.50732421875, 466.8414001464844, 1709.064453125, 528.564697265625]",0.9045847654342651,"[0.8809895833333333, 0.4601851851851852]",0.0,"[1.1407727304978537, 0.532587356773409]"
21,tacticam,470,"[748.345703125, 392.0152587890625, 777.6026611328125, 447.4578552246094]",0.8992136716842651,"[0.3971354166666667, 0.38842592592592595]",0.0,"[0.6603976566383987, 0.6248046778397633]"
21,tacticam,471,"[824.7416381835938, 151.69851684570312, 855.1873168945312, 193.07496643066406]",0.897386372089386,"[0.43723958333333335, 0.15925925925925927]",0.0,"[0.6224941295759006, 0.395263770959614]"
21,tacticam,472,"[984.7576904296875, 152.6275634765625, 1011.6668701171875, 198.68206787109375]",0.8963620662689209,"[0.51953125, 0.16203703703703703]",0.0,"[0.7010780009863943, 0.370683095494943]"
21,tacticam,473,"[486.7825012207031, 77.98114776611328, 517.8182373046875, 122.90742492675781]",0.5908985733985901,"[0.26119791666666664, 0.09212962962962963]",0.0,"[0.4341582807083625, 0.39010008929505585]"
22,broadcast,474,"[653.0534057617188, 719.9674072265625, 717.0092163085938, 845.2069702148438]",0.9230061173439026,"[0.3567708333333333, 0.7240740740740741]",0.677438549684751,
22,tacticam,474,"[295.8641052246094, 493.9560241699219, 340.6905212402344, 563.317626953125]",0.915920078754425,"[0.16536458333333334, 0.4888888888888889]",0.677438549684751,"[0.43316593243683466, 0.7518648964712965]"
22,broadcast,475,"[871.6519775390625, 611.3690795898438, 943.0067138671875, 712.6803588867188]",0.92194664478302,"[0.47239583333333335, 0.6125]",0.763730681172974,
22,tacticam,475,"[334.3677978515625, 367.34600830078125, 380.5337219238281, 419.4078369140625]",0.9113619327545166,"[0.1859375, 0.3638888888888889]",0.763730681172974,"[0.4291057541015982, 0.6252483104643295]"
22,broadcast,476,"[1309.8603515625, 475.6260681152344, 1378.2784423828125, 564.9170532226562]",0.9139063954353333,"[0.6997395833333333, 0.4810185185185185]",0.7810862238122284,
22,tacticam,476,"[782.7562866210938, 249.25694274902344, 816.5890502929688, 301.6201477050781]",0.9221727252006531,"[0.4161458333333333, 0.25462962962962965]",0.7810862238122284,"[0.6337534892977806, 0.47341693376943705]"
22,broadcast,477,"[1536.161865234375, 705.3356323242188, 1605.889892578125, 822.9797973632812]",0.9134409427642822,"[0.81796875, 0.7069444444444445]",0.5985050216590894,
22,tacticam,477,"[823.8713989257812, 569.58056640625, 875.6920776367188, 632.051025390625]",0.918772280216217,"[0.4421875, 0.5560185185185185]",0.5985050216590894,"[0.7177520399962493, 0.7640329591861603]"
22,broadcast,478,"[1653.8145751953125, 451.3232116699219, 1707.616455078125, 536.6664428710938]",0.9108695983886719,"[0.875, 0.45694444444444443]",0.6735984551354212,
22,tacticam,478,"[1493.7637939453125, 234.72592163085938, 1519.2974853515625, 284.5029602050781]",0.8803627490997314,"[0.784375, 0.23981481481481481]",0.6735984551354212,"[0.9921180582549387, 0.3874690795892689]"
22,broadcast,479,"[985.0807495117188, 554.6292724609375, 1050.0604248046875, 648.6863403320312]",0.9101646542549133,"[0.5299479166666666, 0.5564814814814815]",0.6778325984158539,
22,tacticam,479,"[710.8533935546875, 344.6249694824219, 742.289794921875, 399.39569091796875]",0.9138244986534119,"[0.378125, 0.3439814814814815]",0.6778325984158539,"[0.6137834295735316, 0.5684460551550751]"
22,broadcast,480,"[1617.6474609375, 559.9682006835938, 1682.419921875, 670.550537109375]",0.9043208956718445,"[0.8591145833333333, 0.5689814814814815]",0.6242301080890534,
22,tacticam,480,"[1107.8154296875, 480.8730773925781, 1138.5626220703125, 542.9036254882812]",0.9188385009765625,"[0.5846354166666666, 0.47314814814814815]",0.6242301080890534,"[0.841423487169952, 0.6551096815915248]"
